akd_recno;akd_lote;akd_data;akd_valor;akd_xdoc;akd_xnumap;akd_conta_referencia;akd_historico
2420124;0000210231;20260212;90.00;SE2522083;0000321981;3141010004;LIQUIDACAO TAXA BANCARIA REFERENTE AP: 0000321981 DOC 403130
2420126;0000210232;20260212;507.44;SE2522084;0000321981;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321981 DOC 403130832
2420128;0000210233;20260212;452.72;SE2522085;0000321981;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321981 DOC 403130832
2420138;0000210236;20260212;1377.40;SE2522087;0000321983;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321983 DOC 403130833
2420140;0000210237;20260212;1228.86;SE2522088;0000321983;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321983 DOC 403130833
2420150;0000210240;20260212;304.78;SE2522090;0000321988;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321988 DOC 403130834
2420152;0000210241;20260212;271.92;SE2522091;0000321988;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321988 DOC 403130834
2422422;0000210911;20260213;658.00;SE5245050;;1124030005;000025066-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025066 COLABORADOR: RICHARD SABAH
2422423;0000210911;20260213;658.00;SE5245050;;1124030005;000025066-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025066 COLABORADOR: RICHARD SABAH
2422424;0000210911;20260213;658.00;SE5245050;;1124030005;000025066-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025066 COLABORADOR: RICHARD SABAH
2422426;0000210912;20260213;329.00;SE5245051;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422427;0000210912;20260213;329.00;SE5245051;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422428;0000210912;20260213;329.00;SE5245051;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422430;0000210913;20260213;987.00;SE5245052;;1124030005;000025211-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025211 COLABORADOR: MARCELE FILARDI DE LIMA
2422431;0000210913;20260213;987.00;SE5245052;;1124030005;000025211-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025211 COLABORADOR: MARCELE FILARDI DE LIMA
2422432;0000210913;20260213;987.00;SE5245052;;1124030005;000025211-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025211 COLABORADOR: MARCELE FILARDI DE LIMA
2422462;0000210921;20260213;12578.20;SE5245060;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422463;0000210921;20260213;12578.20;SE5245060;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422464;0000210921;20260213;12578.20;SE5245060;;1124030005;000025180-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025180 COLABORADOR: THIAGO MARTINS
2422607;0000210979;20260213;74380.00;SE2519159;0000321792;3124010008;000015819-CONTRATO COM CRONOGRAMA
2422608;0000210979;20260213;74380.00;SE2519159;0000321792;3124010008;000015819-CONTRATO COM CRONOGRAMA
2422699;0000211024;20260213;13258.96;SE2519110;0000321570;3124010008;000015621-CONTRATO COM CRONOGRAMA
2422700;0000211024;20260213;13258.96;SE2519110;0000321570;3124010008;000015621-CONTRATO COM CRONOGRAMA
2422701;0000211025;20260213;27626.59;SE2519112;0000321583;3124010008;000015622-CONTRATO COM CRONOGRAMA
2422702;0000211025;20260213;27626.59;SE2519112;0000321583;3124010008;000015622-CONTRATO COM CRONOGRAMA
2422703;0000211026;20260213;48068.65;SE2519120;0000321580;3124010008;000015623-CONTRATO COM CRONOGRAMA
2422704;0000211026;20260213;48068.65;SE2519120;0000321580;3124010008;000015623-CONTRATO COM CRONOGRAMA
2422705;0000211027;20260213;27767.54;SE2519122;0000321577;3124010008;000015624-CONTRATO COM CRONOGRAMA
2422706;0000211027;20260213;27767.54;SE2519122;0000321577;3124010008;000015624-CONTRATO COM CRONOGRAMA
2422779;0000211064;20260213;16216.40;SE2516141;0000321444;3124020004;000035203-CONTRATAÇÃO DE SERVIÇO TÉCNICO DE GESTÃO DOCUMENTAL, O QUAL COMPREENDE A IMPLANTAÇÃO, ARMAZENAMENTO,
2422780;0000211064;20260213;16216.40;SE2516141;0000321444;3124020004;000035203-CONTRATAÇÃO DE SERVIÇO TÉCNICO DE GESTÃO DOCUMENTAL, O QUAL COMPREENDE A IMPLANTAÇÃO, ARMAZENAMENTO,
2422823;0000211084;20260213;11540.10;SE2519716;0000321471;3124010008;000004149-CONTRATO COM CRONOGRAMA
2422824;0000211084;20260213;11540.10;SE2519716;0000321471;3124010008;000004149-CONTRATO COM CRONOGRAMA
2422828;0000211086;20260213;2805.18;SE2519759;0000321445;3124010005;000010803-CONTRATO COM CRONOGRAMA
2422843;0000211093;20260213;632428.69;SE2517274;0000321698;3124010006;000153136-PRESTAÇÃO, SOB DEMANDA, DE SERVIÇOS TERCEIRIZADOS CONTÍNUOS PERMANENTES E EVENTUAIS, COM FORNECIMENT
2422844;0000211093;20260213;632428.69;SE2517274;0000321698;3124010006;000153136-PRESTAÇÃO, SOB DEMANDA, DE SERVIÇOS TERCEIRIZADOS CONTÍNUOS PERMANENTES E EVENTUAIS, COM FORNECIMENT
2422917;0000211130;20260213;9757.52;SE2519055;0000321634;3123020001;000001409-CONTRATO COM CRONOGRAMA
2422918;0000211130;20260213;9757.52;SE2519055;0000321634;3123020001;000001409-CONTRATO COM CRONOGRAMA
2423060;0000211200;20260213;170613.41;SE2518934;0000321548;3124010008;000003378-CONTRATO COM CRONOGRAMA
2423061;0000211200;20260213;170613.41;SE2518934;0000321548;3124010008;000003378-CONTRATO COM CRONOGRAMA
2421474;0000210574;20260219;1708.74;SE2522566;0000321916;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321916 DOC 000055484
2421476;0000210575;20260219;1537.87;SE2522567;0000321916;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321916 DOC 000055484
2421482;0000210578;20260219;905.63;SE2522569;0000321917;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321917 DOC 000055485
2421484;0000210579;20260219;815.07;SE2522570;0000321917;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321917 DOC 000055485
2424726;0000211932;20260219;33.39;SE2520338;0000321942;3111080006;000827767-PRESTAÇÃO DO SERVIÇO DE CONSULTA CND (CERTIDÃO NEGATIVA DE DÉBITOS), O QUAL VERIFICA AUTOMATICAMENTE
2424727;0000211932;20260219;33.39;SE2520338;0000321942;3111080006;000827767-PRESTAÇÃO DO SERVIÇO DE CONSULTA CND (CERTIDÃO NEGATIVA DE DÉBITOS), O QUAL VERIFICA AUTOMATICAMENTE
2421186;0000210511;20260220;223.74;SEU1974;;3122010002;0000002356-VENTILADOR
2421187;0000210511;20260220;223.74;SEU1974;;3122010002;0000002356-VENTILADOR
2421188;0000210511;20260220;223.74;SEU1974;;3122010002;0000002356-VENTILADOR
2421220;0000210515;20260220;55.01;SEU1978;;1241010006;0000002360-EXTRAVIO DE ENCOMENDA
2421221;0000210515;20260220;55.01;SEU1978;;1241010006;0000002360-EXTRAVIO DE ENCOMENDA
2421222;0000210515;20260220;55.01;SEU1978;;1241010006;0000002360-EXTRAVIO DE ENCOMENDA
2421954;0000210513;20260220;55.01;SEU1977;;1241010006;0000002359-ESTORNO DE DESPESA
2422113;0000210808;20260224;11202.00;SE2523208;0000321915;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000321915 DOC 000202504
2422115;0000210809;20260224;6313.38;SE2523209;0000321915;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000321915 DOC 000202504
2423455;0000211369;20260224;57.10;SEU1991;;3122010004;0000002374-MATERIAL DE EXPEDIENTE
2423456;0000211369;20260224;57.10;SEU1991;;3122010004;0000002374-MATERIAL DE EXPEDIENTE
2423457;0000211369;20260224;57.10;SEU1991;;3122010004;0000002374-MATERIAL DE EXPEDIENTE
2425064;0000212059;20260224;298.50;SE2522745;0000322201;3124020005;000000047-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA HIGIENIZAÇÃO DE 3 (TRÊS) POLTRONAS.
2425065;0000212059;20260224;298.50;SE2522745;0000322201;3124020005;000000047-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA HIGIENIZAÇÃO DE 3 (TRÊS) POLTRONAS.
2425068;0000212061;20260224;8591.18;SE2518236;0000321682;3124010001;000007219-CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS ESPECIALIZADAS NA ELABORAÇÃO E IMPLEMENTAÇÃO DO (I)
2425069;0000212061;20260224;8591.18;SE2518236;0000321682;3124010001;000007219-CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS ESPECIALIZADAS NA ELABORAÇÃO E IMPLEMENTAÇÃO DO (I)
2425070;0000212062;20260224;3811.00;SE2518725;0000321630;3124010008;000000039-CONTRATO COM CRONOGRAMA
2425071;0000212062;20260224;3811.00;SE2518725;0000321630;3124010008;000000039-CONTRATO COM CRONOGRAMA
2425391;0000212170;20260224;243.12;SE2522575;0000322196;3123010001;000001304-CONTRATAÇÃO DE SERVIÇOS DE LOCAÇÃO DE ESPAÇO DE ESCRITÓRIO COMPARTILHADO PARA INSTALAÇÃO DO ESCRITÓR
2425413;0000212180;20260226;5040.00;SE2519702;0000321641;3124010008;000001266-CONTRATO COM CRONOGRAMA
2425415;0000212181;20260226;18583.49;SE2519704;0000321638;3124010008;000001267-CONTRATO COM CRONOGRAMA
2425709;0000212292;20260226;341.36;SEU1998;;3123040003;0000002381-AVISO LICITAÇÃO PE 05_2026
2425710;0000212292;20260226;341.36;SEU1998;;3123040003;0000002381-AVISO LICITAÇÃO PE 05_2026
2425711;0000212292;20260226;341.36;SEU1998;;3123040003;0000002381-AVISO LICITAÇÃO PE 05_2026
2423201;0000211259;20260227;24.30;SEU1990;;3123040002;0000002373-PAGAMENTO DE CUSTAS DE PRIMEIRA INSTÂNCIA
2423202;0000211259;20260227;24.30;SEU1990;;3123040002;0000002373-PAGAMENTO DE CUSTAS DE PRIMEIRA INSTÂNCIA
2423203;0000211259;20260227;24.30;SEU1990;;3123040002;0000002373-PAGAMENTO DE CUSTAS DE PRIMEIRA INSTÂNCIA
2433225;0000212629;20260227;1974.00;SE5246068;;1124030005;000024929-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000024929 COLABORADOR: JEFERSON PEREIRA DA SILVA
2433226;0000212629;20260227;1974.00;SE5246068;;1124030005;000024929-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000024929 COLABORADOR: JEFERSON PEREIRA DA SILVA
2433227;0000212629;20260227;1974.00;SE5246068;;1124030005;000024929-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000024929 COLABORADOR: JEFERSON PEREIRA DA SILVA
2430546;0000212433;20260228;7111.02;SEU1999;;1241010003;0000002382-AR-CONDICIONADO
2430547;0000212433;20260228;7111.02;SEU1999;;1241010003;0000002382-AR-CONDICIONADO
2430548;0000212433;20260228;7111.02;SEU1999;;1241010003;0000002382-AR-CONDICIONADO
2430606;0000212439;20260228;30.00;SEU2005;;3122010002;0000002388-PINO ADAPTADOR
2430607;0000212439;20260228;30.00;SEU2005;;3122010002;0000002388-PINO ADAPTADOR
2430608;0000212439;20260228;30.00;SEU2005;;3122010002;0000002388-PINO ADAPTADOR
2430626;0000212441;20260228;10.00;SEU2007;;3122010002;0000002390-MANGUEIRA
2430627;0000212441;20260228;10.00;SEU2007;;3122010002;0000002390-MANGUEIRA
2430628;0000212441;20260228;10.00;SEU2007;;3122010002;0000002390-MANGUEIRA
2481788;0000212441;20260228;0.00;SEU2008;;1241010006;0000002391-ESTORNO DE DESPESA
2482611;0000215245;20260228;0.00;CT22116794;;3123010001;TO RECORD RENT EXPENSE PER LEASE AGREEMENT AND ASC 842
2482747;0000215245;20260228;0.00;CT22118503;;1241010004;DEPRECIATION TABLE
2482749;0000215245;20260228;0.00;CT22118507;;1241010004;DEPRECIATION CHAIR
2482751;0000215245;20260228;0.00;CT22118511;;1241010004;DEPRECIATION A SET OF COUCH
2482753;0000215245;20260228;0.00;CT22118515;;1241010004;DEPRECIATION TABLE
2482755;0000215245;20260228;0.00;CT22118519;;1241010005;DEPRECIATION MONITOR
2482757;0000215245;20260228;0.00;CT22118523;;1241010005;DEPRECIATION DELL LAPTOP*1
2483371;0000215245;20260228;0.00;CT22116786;;3123010001;TO RECORD RENT EXPENSE PER LEASE AGREEMENT AND ASC 842
2487682;0000216507;20260301;7.49;SEU2018;;3141010004;0000002401-TARIFA BANCARIA
2487683;0000216507;20260301;7.49;SEU2018;;3141010004;0000002401-TARIFA BANCARIA
2487684;0000216507;20260301;7.49;SEU2018;;3141010004;0000002401-TARIFA BANCARIA
2510876;0000220534;20260301;0.00;SEU2077;;3141010004;0000002461-TARIFA BANCARIA
2510877;0000220534;20260301;0.00;SEU2077;;3141010004;0000002461-TARIFA BANCARIA
2425721;0000212295;20260303;14129.52;SE5245841;;1124030005;000025250-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025250 COLABORADOR: STEFANIA ARAUJO FERREIRA
2425722;0000212295;20260303;14129.52;SE5245841;;1124030005;000025250-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025250 COLABORADOR: STEFANIA ARAUJO FERREIRA
2425723;0000212295;20260303;14129.52;SE5245841;;1124030005;000025250-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025250 COLABORADOR: STEFANIA ARAUJO FERREIRA
2425737;0000212299;20260303;2303.00;SE5245845;;1124030005;000025396-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025396 COLABORADOR: LUZIA DA COSTA SANTOS
2425738;0000212299;20260303;2303.00;SE5245845;;1124030005;000025396-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025396 COLABORADOR: LUZIA DA COSTA SANTOS
2425739;0000212299;20260303;2303.00;SE5245845;;1124030005;000025396-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025396 COLABORADOR: LUZIA DA COSTA SANTOS
2425773;0000212308;20260303;658.00;SE5245854;;1124030005;000025479-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025479 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2425774;0000212308;20260303;658.00;SE5245854;;1124030005;000025479-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025479 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2425775;0000212308;20260303;658.00;SE5245854;;1124030005;000025479-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025479 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2425777;0000212309;20260303;329.00;SE5245855;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425778;0000212309;20260303;329.00;SE5245855;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425779;0000212309;20260303;329.00;SE5245855;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425781;0000212310;20260303;14752.65;SE5245856;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425782;0000212310;20260303;14752.65;SE5245856;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425783;0000212310;20260303;14752.65;SE5245856;;1124030005;000025516-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025516 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425849;0000212327;20260303;987.00;SE5245873;;1124030005;000025664-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025664 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425850;0000212327;20260303;987.00;SE5245873;;1124030005;000025664-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025664 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425851;0000212327;20260303;987.00;SE5245873;;1124030005;000025664-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025664 COLABORADOR: TATIANA VIEIRA DE FREITAS
2425853;0000212328;20260303;987.00;SE5245874;;1124030005;000025695-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025695 COLABORADOR: PRISCILA DE MORAES SOBREIRO DA SILVA
2425854;0000212328;20260303;987.00;SE5245874;;1124030005;000025695-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025695 COLABORADOR: PRISCILA DE MORAES SOBREIRO DA SILVA
2425855;0000212328;20260303;987.00;SE5245874;;1124030005;000025695-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025695 COLABORADOR: PRISCILA DE MORAES SOBREIRO DA SILVA
2425865;0000212331;20260303;708.86;SE5245877;;1124030005;000025555-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025555 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2425866;0000212331;20260303;708.86;SE5245877;;1124030005;000025555-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025555 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2425867;0000212331;20260303;708.86;SE5245877;;1124030005;000025555-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025555 COLABORADOR: HELIO MAURO UMBELINO LOBO FILHO
2430308;0000212372;20260303;658.00;SE5245907;;1124030005;000025399-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025399 COLABORADOR: CLOVIS LIMA BORGES JUNIOR
2430309;0000212372;20260303;658.00;SE5245907;;1124030005;000025399-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025399 COLABORADOR: CLOVIS LIMA BORGES JUNIOR
2430310;0000212372;20260303;658.00;SE5245907;;1124030005;000025399-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025399 COLABORADOR: CLOVIS LIMA BORGES JUNIOR
2432684;0000212465;20260305;658.00;SE5245958;;3113010003;000025535-PRESTAO DE CONTAS VIAGEM NACIONAL NR: 000025535 COLABORADOR: RODRIGO SANTOS SILVA VIEIRA DA FONSECA
2432688;0000212466;20260305;987.00;SE5245959;;1124030005;000025670-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025670 COLABORADOR: TABATA ARAUJO DE FIGUEIREDO
2432689;0000212466;20260305;987.00;SE5245959;;1124030005;000025670-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025670 COLABORADOR: TABATA ARAUJO DE FIGUEIREDO
2432690;0000212466;20260305;987.00;SE5245959;;1124030005;000025670-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025670 COLABORADOR: TABATA ARAUJO DE FIGUEIREDO
2432704;0000212470;20260305;1974.00;SE5245963;;1124030005;000025727-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025727 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432705;0000212470;20260305;1974.00;SE5245963;;1124030005;000025727-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025727 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432706;0000212470;20260305;1974.00;SE5245963;;1124030005;000025727-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025727 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432724;0000212475;20260305;1316.00;SE5245968;;1124030005;000025776-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025776 COLABORADOR: ROBERTO HENRIQUE SPETHMANN QUIROGA
2432725;0000212475;20260305;1316.00;SE5245968;;1124030005;000025776-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025776 COLABORADOR: ROBERTO HENRIQUE SPETHMANN QUIROGA
2432726;0000212475;20260305;1316.00;SE5245968;;1124030005;000025776-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025776 COLABORADOR: ROBERTO HENRIQUE SPETHMANN QUIROGA
2432752;0000212482;20260305;1974.00;SE5245975;;1124030005;000025740-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025740 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432753;0000212482;20260305;1974.00;SE5245975;;1124030005;000025740-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025740 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432754;0000212482;20260305;1974.00;SE5245975;;1124030005;000025740-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025740 COLABORADOR: WANDERSON LUIS LIRA DA SILVA
2432756;0000212483;20260305;1316.00;SE5245976;;1124030005;000025632-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025632 COLABORADOR: ELIANE CARLOTA DOS SANTOS
2432757;0000212483;20260305;1316.00;SE5245976;;1124030005;000025632-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025632 COLABORADOR: ELIANE CARLOTA DOS SANTOS
2432758;0000212483;20260305;1316.00;SE5245976;;1124030005;000025632-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025632 COLABORADOR: ELIANE CARLOTA DOS SANTOS
2432760;0000212484;20260305;1287.00;SE5245977;;1124030005;000025651-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025651 COLABORADOR: DAISY APARECIDA BARRETTA
2432761;0000212484;20260305;1287.00;SE5245977;;1124030005;000025651-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025651 COLABORADOR: DAISY APARECIDA BARRETTA
2432762;0000212484;20260305;1287.00;SE5245977;;1124030005;000025651-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025651 COLABORADOR: DAISY APARECIDA BARRETTA
2432780;0000212489;20260305;1316.00;SE5245982;;1124030005;000025405-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025405 COLABORADOR: RAIMUNDO AVELINO DOS REIS
2432781;0000212489;20260305;1316.00;SE5245982;;1124030005;000025405-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025405 COLABORADOR: RAIMUNDO AVELINO DOS REIS
2432782;0000212489;20260305;1316.00;SE5245982;;1124030005;000025405-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025405 COLABORADOR: RAIMUNDO AVELINO DOS REIS
2432815;0000212499;20260305;33800.00;SE2524898;0000322263;3113010007;000000057-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE DIÁRIO DE EMPREGADOS, P
2432816;0000212499;20260305;33800.00;SE2524898;0000322263;3113010007;000000057-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE DIÁRIO DE EMPREGADOS, P
2434204;0000212905;20260305;1521.48;SE2526483;0000322256;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322256 DOC 000004039
2434206;0000212906;20260305;855.29;SE2526484;0000322256;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322256 DOC 000004039
2434268;0000212927;20260305;685.75;SE2526499;0000322258;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322258 DOC 000260624
2434270;0000212928;20260305;385.49;SE2526500;0000322258;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322258 DOC 000260624
2434280;0000212931;20260305;1054.46;SE2526502;0000322259;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322259 DOC 000072459
2434282;0000212932;20260305;941.44;SE2526503;0000322259;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322259 DOC 000072459
2487694;0000216509;20260306;77.40;SEU2019;;3122010008;0000002402-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2487695;0000216509;20260306;77.40;SEU2019;;3122010008;0000002402-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2487696;0000216509;20260306;77.40;SEU2019;;3122010008;0000002402-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2487706;0000216511;20260306;70.11;SEU2020;;3122010008;0000002403-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2487707;0000216511;20260306;70.11;SEU2020;;3122010008;0000002403-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2487708;0000216511;20260306;70.11;SEU2020;;3122010008;0000002403-COFFEE PARA A REUNIÃO DO SECRETÁRIO DO MDIC
2434178;0000212894;20260309;1598.91;SE2526478;0000322247;3131010002;LIQUIDACAO IRRF REFERENTE AP: 0000322247 DOC 020262187
2434180;0000212895;20260309;906.05;SE2526479;0000322247;3131010011;LIQUIDACAO CIDE REFERENTE AP: 0000322247 DOC 020262187
2434660;0000213066;20260310;658.00;SE5246479;;1124030005;000025818-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025818 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434661;0000213066;20260310;658.00;SE5246479;;1124030005;000025818-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025818 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434662;0000213066;20260310;658.00;SE5246479;;1124030005;000025818-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025818 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434664;0000213067;20260310;987.00;SE5246480;;1124030005;000025817-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025817 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434665;0000213067;20260310;987.00;SE5246480;;1124030005;000025817-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025817 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434666;0000213067;20260310;987.00;SE5246480;;1124030005;000025817-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025817 COLABORADOR: MARCOS DONIZETTI DE MOURA
2434668;0000213068;20260310;1974.00;SE5246481;;1124030005;000025807-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025807 COLABORADOR: WALTER MOURAO DE ALMEIDA NETO
2434669;0000213068;20260310;1974.00;SE5246481;;1124030005;000025807-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025807 COLABORADOR: WALTER MOURAO DE ALMEIDA NETO
2434670;0000213068;20260310;1974.00;SE5246481;;1124030005;000025807-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025807 COLABORADOR: WALTER MOURAO DE ALMEIDA NETO
2434688;0000213073;20260310;987.00;SE5246486;;1124030005;000025892-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025892 COLABORADOR: MARCELE FILARDI DE LIMA
2434689;0000213073;20260310;987.00;SE5246486;;1124030005;000025892-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025892 COLABORADOR: MARCELE FILARDI DE LIMA
2434690;0000213073;20260310;987.00;SE5246486;;1124030005;000025892-ADIANTAMENTO PARA VIAGEM NACIONAL NR: 000025892 COLABORADOR: MARCELE FILARDI DE LIMA
2434692;0000213074;20260310;11170.31;SE5246487;;1124030005;000025873-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025873 COLABORADOR: GABRIEL CHELIS BARBOSA
2434693;0000213074;20260310;11170.31;SE5246487;;1124030005;000025873-ADIANTAMENTO PARA VIAGEM INTERNACIONAL NR: 000025873 COLABORADOR: GABRIEL CHELIS BARBOSA
