akd_recno;ct2_recno;confidence;score;akd_lote;ct2_lote;reasons;text_similarity;token_overlap;akd_xdoc;ct2_xdoc;akd_xnumap;ct2_xdocum;akd_data;ct2_data;ct2_hist;akd_valor;ct2_valor;akd_debito;akd_credito;ct2_debito;ct2_credito;akd_conta_referencia;ct2_centro_debito;ct2_centro_credito;akd_historico_base;ct2_historico
2418937;2136029;muito_forte;162;0000209823;008820;valor|xdoc|doc_extra_2:000005285|competencia;0.0;0;SD210411;SD210411;;;20260211;20260211;FATURAMENTO S/NF 000005285-177416-ECONATURA PRODUTOS ECOLOGICOS E NATURAIS-Faturamento Expor West 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;1091.90;1091.90;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005285-177416-ECONATURA PRODUTOS ECOLOGICOS E NATURAIS-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2418947;2136033;muito_forte;162;0000209824;008820;valor|xdoc|doc_extra_2:000005286|competencia;0.0;0;SD210412;SD210412;;;20260211;20260211;FATURAMENTO S/NF 000005286-181819-FAZENDA AMWAY NUTRILITE DO BRASIL LTDA-Faturamento Expor West 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de d;1091.90;1091.90;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005286-181819-FAZENDA AMWAY NUTRILITE DO BRASIL LTDA-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE D
2418981;2136045;muito_forte;162;0000209830;008820;valor|xdoc|doc_extra_2:000005289|competencia;0.0;0;SD210415;SD210415;;;20260211;20260211;FATURAMENTO S/NF 000005289-178000-LABRA COMERCIAL E PARTICIPACOES LTDA-Faturamento Expor West 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de dom;1091.90;1091.90;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005289-178000-LABRA COMERCIAL E PARTICIPACOES LTDA-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOM
2420367;2136053;muito_forte;162;0000210335;008820;valor|xdoc|doc_extra_2:000005291|competencia;0.0;0;SD210417;SD210417;;;20260214;20260214;FATURAMENTO S/NF 000005291-016968-BELA IACA POLPAS DE FRUTAS INDUSTRIA E C-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;3497.40;3497.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005291-016968-BELA IACA POLPAS DE FRUTAS INDUSTRIA E C-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2420377;2136057;muito_forte;162;0000210336;008820;valor|xdoc|doc_extra_2:000005292|competencia;0.0;0;SD210418;SD210418;;;20260214;20260214;FATURAMENTO S/NF 000005292-178354-DAUPER INDUSTRIA E COMERCIO DE BISCOITOS-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;3497.40;3497.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005292-178354-DAUPER INDUSTRIA E COMERCIO DE BISCOITOS-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2420397;2136065;muito_forte;162;0000210338;008820;valor|xdoc|doc_extra_2:000005294|competencia;0.0;0;SD210420;SD210420;;;20260214;20260214;FATURAMENTO S/NF 000005294-015626-COMPANHIA ALIMENTICIA DO VALE-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio,;3095.40;3095.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005294-015626-COMPANHIA ALIMENTICIA DO VALE-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO,
2420407;2136069;muito_forte;162;0000210339;008820;valor|xdoc|doc_extra_2:000005295|competencia;0.0;0;SD210421;SD210421;;;20260214;20260214;FATURAMENTO S/NF 000005295-013348-FLORESTAL ALIMENTOS S/A-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasíl;4020.00;4020.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005295-013348-FLORESTAL ALIMENTOS S/A-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍL
2420427;2136077;muito_forte;162;0000210341;008820;valor|xdoc|doc_extra_2:000005297|competencia;0.0;0;SD210423;SD210423;;;20260214;20260214;FATURAMENTO S/NF 000005297-015076-MURARO E CIA LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasília.;3497.40;3497.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005297-015076-MURARO E CIA LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2420437;2136081;muito_forte;162;0000210342;008820;valor|xdoc|doc_extra_2:000005298|competencia;0.0;0;SD210424;SD210424;;;20260214;20260214;FATURAMENTO S/NF 000005298-013327-Alibra Ingredientes LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasí;4020.00;4020.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005298-013327-ALIBRA INGREDIENTES LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍ
2420467;2136093;muito_forte;162;0000210345;008820;valor|xdoc|doc_extra_2:000005301|competencia;0.0;0;SD210427;SD210427;;;20260214;20260214;FATURAMENTO S/NF 000005301-177304-BORANA INDUSTRIA DE CONFECCOES EIRELI-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de dom;3095.40;3095.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005301-177304-BORANA INDUSTRIA DE CONFECCOES EIRELI-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOM
2420477;2136097;muito_forte;162;0000210346;008820;valor|xdoc|doc_extra_2:000005302|competencia;0.0;0;SD210428;SD210428;;;20260214;20260214;FATURAMENTO S/NF 000005302-015987-PLASUTIL - INDÚSTRIA E COMÉRCIO DE PLÁST-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;4020.00;4020.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005302-015987-PLASUTIL - INDÚSTRIA E COMÉRCIO DE PLÁST-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2420517;2136113;muito_forte;162;0000210350;008820;valor|xdoc|doc_extra_2:000005306|competencia;0.0;0;SD210432;SD210432;;;20260214;20260214;FATURAMENTO S/NF 000005306-182338-SFORPLAST INDUSTRIA E COMERCIO LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domic;3095.40;3095.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005306-182338-SFORPLAST INDUSTRIA E COMERCIO LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMIC
2420527;2136117;muito_forte;162;0000210351;008820;valor|xdoc|doc_extra_2:000005307|competencia;0.0;0;SD210433;SD210433;;;20260214;20260214;FATURAMENTO S/NF 000005307-014172-TKA GUINDASTES INDUSTRIA E COMERCIO LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;4020.00;4020.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005307-014172-TKA GUINDASTES INDUSTRIA E COMERCIO LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2420557;2136129;muito_forte;162;0000210354;008820;valor|xdoc|doc_extra_2:000005310|competencia;0.0;0;SD210436;SD210436;;;20260214;20260214;FATURAMENTO S/NF 000005310-015154-Bertolini indústria Quimica ltda-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicili;3497.40;3497.40;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005310-015154-BERTOLINI INDÚSTRIA QUIMICA LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILI
2420567;2136133;muito_forte;162;0000210355;008820;valor|xdoc|doc_extra_2:000005311|competencia;0.0;0;SD210437;SD210437;;;20260214;20260214;FATURAMENTO S/NF 000005311-182230-RMEX COMERCIAL EXPORTADORA LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio;1527.60;1527.60;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005311-182230-RMEX COMERCIAL EXPORTADORA LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2420703;2136181;muito_forte;162;0000210373;008820;valor|xdoc|doc_extra_2:000005323|competencia;0.0;0;SD210449;SD210449;;;20260216;20260216;FATURAMENTO S/NF 000005323-181819-FAZENDA AMWAY NUTRILITE DO BRASIL LTDA-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de do;15435.48;15435.48;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005323-181819-FAZENDA AMWAY NUTRILITE DO BRASIL LTDA-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2420713;2136185;muito_forte;162;0000210374;008820;valor|xdoc|doc_extra_2:000005324|competencia;0.0;0;SD210450;SD210450;;;20260216;20260216;FATURAMENTO S/NF 000005324-016968-BELA IACA POLPAS DE FRUTAS INDUSTRIA E C-Faturamento Expocomer 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;15435.48;15435.48;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005324-016968-BELA IACA POLPAS DE FRUTAS INDUSTRIA E C-FATURAMENTO EXPOCOMER 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2420723;2136189;muito_forte;162;0000210375;008820;valor|xdoc|doc_extra_2:000005325|competencia;0.0;0;SD210451;SD210451;;;20260216;20260216;FATURAMENTO S/NF 000005325-017183-PLANTUS INDUSTRIA E COMERCIO DE OLEOS EX-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de do;3370.96;3370.96;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005325-017183-PLANTUS INDUSTRIA E COMERCIO DE OLEOS EX-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2420733;2136193;muito_forte;162;0000210376;008820;valor|xdoc|doc_extra_2:000005326|competencia;0.0;0;SD210452;SD210452;;;20260216;20260216;FATURAMENTO S/NF 000005326-177336-AGROINDUSTRIA QUALITA DO BRASIL LTDA-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domici;13661.30;13661.30;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005326-177336-AGROINDUSTRIA QUALITA DO BRASIL LTDA-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICI
2420743;2136197;muito_forte;162;0000210377;008820;valor|xdoc|doc_extra_2:000005327|competencia;0.0;0;SD210453;SD210453;;;20260216;20260216;FATURAMENTO S/NF 000005327-016184-RESIBRAS INDUSTRIA DE CASTANHAS LTDA-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domici;15435.48;15435.48;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005327-016184-RESIBRAS INDUSTRIA DE CASTANHAS LTDA-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICI
2420753;2136201;muito_forte;162;0000210378;008820;valor|xdoc|doc_extra_2:000005328|competencia;0.0;0;SD210454;SD210454;;;20260216;20260216;FATURAMENTO S/NF 000005328-178050-S & A HONEY LTDA-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasília.;7717.74;7717.74;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005328-178050-S & A HONEY LTDA-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2420763;2136205;muito_forte;162;0000210379;008820;valor|xdoc|doc_extra_2:000005329|competencia;0.0;0;SD210455;SD210455;;;20260216;20260216;FATURAMENTO S/NF 000005329-014351-TRIUNFO DO BRASIL INDUSTRIA E COMERCIO L-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de do;6830.62;6830.62;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005329-014351-TRIUNFO DO BRASIL INDUSTRIA E COMERCIO L-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2420783;2136213;muito_forte;162;0000210381;008820;valor|xdoc|doc_extra_2:000005331|competencia;0.0;0;SD210457;SD210457;;;20260216;20260216;FATURAMENTO S/NF 000005331-016183-XINGU FRUIT POLPAS DE FRUTAS INDUSTRIA E-Faturamento Biofach 2026- MULTA 10%ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu lo;1543.55;1543.55;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005331-016183-XINGU FRUIT POLPAS DE FRUTAS INDUSTRIA E-FATURAMENTO BIOFACH 2026- MULTA 10%APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LO
2420793;2136217;muito_forte;162;0000210382;008820;valor|xdoc|doc_extra_2:000005332|competencia;0.0;0;SD210458;SD210458;;;20260216;20260216;FATURAMENTO S/NF 000005332-016237-INDUSTRIA DE ERVA-MATE YACUY LTDA-Faturamento Biofach 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio;13661.30;13661.30;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005332-016237-INDUSTRIA DE ERVA-MATE YACUY LTDA-FATURAMENTO BIOFACH 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2420977;2136233;muito_forte;162;0000210441;008820;valor|xdoc|doc_extra_2:000005337|competencia;0.0;0;SD210463;SD210463;;;20260220;20260220;FATURAMENTO S/NF 000005337-015840-FANEM LTDA-Faturamento Internacional WHX Dubai 2026(Health Arab-- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de dom;10919.00;10919.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005337-015840-FANEM LTDA-FATURAMENTO INTERNACIONAL WHX DUBAI 2026(HEALTH ARAB-- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOM
2421361;2136237;muito_forte;162;0000210546;008820;valor|xdoc|doc_extra_2:000005338|competencia;0.0;0;SD210464;SD210464;;;20260220;20260220;FATURAMENTO S/NF 000005338-015297-P.R.NETTO - INDUSTRIA E COMERCIO DE ALIM-Faturamento Missão Panamá 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local;1074.00;1074.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005338-015297-P.R.NETTO - INDUSTRIA E COMERCIO DE ALIM-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421371;2136241;muito_forte;162;0000210547;008820;valor|xdoc|doc_extra_2:000005339|competencia;0.0;0;SD210465;SD210465;;;20260220;20260220;FATURAMENTO S/NF 000005339-176878-Iex Prime Comercial Importadora e Export-Faturamento Missão Panamá 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local;1074.00;1074.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005339-176878-IEX PRIME COMERCIAL IMPORTADORA E EXPORT-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421381;2136245;muito_forte;162;0000210548;008820;valor|xdoc|doc_extra_2:000005340|competencia;0.0;0;SD210466;SD210466;;;20260220;20260220;FATURAMENTO S/NF 000005340-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-Faturamento Missão Panamá 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local;1074.00;1074.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005340-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2422212;2136261;muito_forte;162;0000210851;008820;valor|xdoc|doc_extra_2:000005347|competencia;0.0;0;SD210473;SD210473;;;20260226;20260226;FATURAMENTO S/NF 000005347-010430-ASSOCIACAO BRASILEIRA DA INDUSTRIA DO ARROZ-Faturamento Missão Panamá 2026- ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu lo;1074.00;1074.00;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005347-010430-ASSOCIACAO BRASILEIRA DA INDUSTRIA DO ARROZ-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LO
2424334;2136265;muito_forte;162;0000211806;008820;valor|xdoc|doc_extra_2:000005348|competencia;0.0;0;SD210474;SD210474;;;20260302;20260302;FATURAMENTO S/NF 000005348-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-Faturamento Expocomer 2026 - ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de;3470.97;3470.97;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005348-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO EXPOCOMER 2026 - APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2424344;2136269;muito_forte;162;0000211807;008820;valor|xdoc|doc_extra_2:000005349|competencia;0.0;0;SD210475;SD210475;;;20260302;20260302;FATURAMENTO S/NF 000005349-179071-Ampliaz LTDA-Faturamento Expocomer 2026 - ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasília.;1516.06;1516.06;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005349-179071-AMPLIAZ LTDA-FATURAMENTO EXPOCOMER 2026 - APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2435008;2136281;muito_forte;162;0000213189;008820;valor|xdoc|doc_extra_2:000005352|competencia;0.0;0;SD210478;SD210478;;;20260312;20260312;FATURAMENTO S/NF 000005352-182306-CREATIVE BRAZIL LTDA-Faturamento Ny Now I 2026/ ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de domicilio, Brasília.;3718.33;3718.33;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005352-182306-CREATIVE BRAZIL LTDA-FATURAMENTO NY NOW I 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2435028;2136289;muito_forte;162;0000213191;008820;valor|xdoc|doc_extra_2:000005354|competencia;0.0;0;SD210480;SD210480;;;20260312;20260312;FATURAMENTO S/NF 000005354-015356-VOLTA ATELIER FABRICACAO DE ACESSORIOS A-Faturamento Ny Now I 2026/ ApexBrasil esta dispensada da retenção de IRPJ, CSLL, PIS/PASEP e COFINS, na retenção de ISS é recolhido no mês seguinte no seu local de d;3718.33;3718.33;;;;4121020004;4121020004;;;;FATURAMENTO S/NF 000005354-015356-VOLTA ATELIER FABRICACAO DE ACESSORIOS A-FATURAMENTO NY NOW I 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE D
